playerName,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Edwin Diaz,NYM,AL,73,0,3,3,0,0,0,0,0,68,44,0,19,6,21,104,621242,14710,0,73,Catcher
Aroldis Chapman,NYY,AL,55,0,3,2,0,0,0,0,0,59,37,0,18,5,28,94,547973,10233,0,55,Designated Hitter
Chris Sale,BOS,AL,27,28,14,6,0,0,0,0,0,177,134,0,54,18,38,240,519242,10603,27,0,SP
Dellin Betances,NYY,AL,66,0,4,3,0,0,0,0,0,66,43,0,21,6,29,110,476454,6216,0,66,RP
Craig Kimbrel,BOS,AL,63,0,4,2,0,0,0,0,0,62,39,0,19,6,26,97,518886,6655,0,63,RP
Felipe Vazquez,PIT,NL,70,0,3,2,0,0,0,0,0,70,54,0,21,5,23,86,553878,12076,0,70,Catcher
Jacob deGrom,NYM,NL,32,32,15,9,0,0,0,0,0,208,167,0,64,19,51,247,594798,10954,32,0,SP
Will Smith,SF,NL,54,0,3,3,0,0,0,0,0,56,44,0,18,5,20,73,519293,8048,0,54,Catcher
Corey Knebel,MIL,NL,57,0,3,2,0,0,0,0,0,62,45,0,21,6,27,96,608349,15010,0,57,RP
Andrew Miller,STL,AL,37,0,4,2,0,0,0,0,0,59,44,0,19,5,20,83,453192,6785,0,37,RP
Daniel Zamora,NYM,NL,16,0,1,1,0,0,0,0,0,30,26,0,14,3,12,44,623354,17811,0,16,RP
Sean Doolittle,WSH,NL,43,0,3,2,0,0,0,0,0,57,43,0,18,7,12,72,448281,1581,0,43,Catcher
Josh Hader,MIL,NL,55,0,4,2,0,0,0,0,0,80,51,0,24,10,33,127,623352,14212,0,55,RP|SP
Noah Syndergaard,NYM,NL,25,29,13,8,0,0,0,0,0,175,158,0,63,15,42,185,592789,11762,25,0,SP
Jeurys Familia,NYM,NL,40,0,4,3,0,0,0,0,0,62,51,0,22,4,25,70,544727,5114,0,40,RP
Ken Giles,TOR,AL,34,0,2,3,0,0,0,0,0,63,57,0,25,7,18,79,571704,12910,0,34,Designated Hitter
Roberto Osuna,HOU,AL,23,0,3,2,0,0,0,0,0,62,51,0,23,7,12,71,532077,13764,0,23,Designated Hitter
Keone Kela,PIT,NL,16,0,3,3,0,0,0,0,0,58,44,0,21,5,22,75,605309,14696,0,16,RP
Max Scherzer,WSH,NL,35,32,16,8,0,0,0,0,0,206,154,0,68,25,53,269,453286,3137,33,0,SP
Matt Barnes,BOS,AL,62,0,4,3,0,0,0,0,0,64,51,0,25,6,28,89,598264,12863,0,62,RP
Blake Treinen,OAK,AL,68,0,5,3,0,0,0,0,0,74,59,0,22,5,24,83,595014,12572,0,68,Designated Hitter
Jose Castillo,SD,NL,37,0,3,2,0,0,0,0,0,46,35,0,18,5,17,63,620454,17169,0,37,RP
Kirby Yates,SD,NL,65,0,3,3,0,0,0,0,0,64,48,0,21,8,21,90,489446,9073,0,65,Catcher
Chad Green,NYY,AL,63,0,4,2,0,0,0,0,0,68,54,0,22,8,18,86,643338,15552,0,63,RP
Kenley Jansen,LAD,NL,69,0,3,2,0,0,0,0,0,66,51,0,22,9,14,84,445276,3096,0,69,Catcher
Jose Alvarado,TB,AL,70,0,3,3,0,0,0,0,0,61,45,0,21,4,30,75,621237,17780,0,70,Designated Hitter
Ryan Pressly,HOU,AL,26,0,3,2,0,0,0,0,0,68,56,0,24,7,21,88,519151,7005,0,26,RP
Diego Castillo,,,51,1,3,3,0,0,0,0,0,54,43,0,19,5,18,65,,sa872839,0,0,
David Robertson,PHI,AL,69,0,4,3,0,0,0,0,0,68,47,0,23,7,25,91,502085,8241,0,69,RP
Liam Hendriks,OAK,AL,25,0,3,1,0,0,0,0,0,36,33,0,15,4,11,42,521230,3548,8,17,Closer
Jace Fry,CWS,AL,59,0,2,2,0,0,0,0,0,57,47,0,24,5,25,72,605240,16159,1,58,RP
Andrew Vasquez,MIN,AL,9,0,1,1,0,0,0,0,0,14,13,0,6,1,6,18,607755,19482,0,9,RP
Ray Black,SF,NL,26,0,2,3,0,0,0,0,0,42,29,0,18,4,21,61,605143,14244,0,26,RP
A.J. Minter,ATL,NL,65,0,3,3,0,0,0,0,0,61,51,0,22,6,22,72,621345,18655,0,65,RP
Trevor Rosenthal,WSH,,55,0,3,2,0,0,0,0,0,53,45,0,20,5,25,73,572096,10745,0,0,RP
Will Harris,HOU,AL,61,0,3,2,0,0,0,0,0,57,50,0,22,6,15,63,501789,3192,0,61,RP
Corey Kluber,CLE,AL,33,32,16,9,0,0,0,0,0,209,183,0,76,24,42,226,446372,2429,33,0,SP
Gerrit Cole,HOU,AL,32,32,15,8,0,0,0,0,0,199,165,0,75,23,59,242,543037,13125,32,0,SP
Seranthony Dominguez,PHI,NL,53,0,3,3,0,0,0,0,0,67,50,0,24,6,28,82,622554,19249,0,53,Catcher
Zac Rosscup,SEA,NL,17,0,1,1,0,0,0,0,0,25,21,0,12,4,10,38,573127,9419,0,17,RP
Justin Verlander,HOU,AL,34,31,15,8,0,0,0,0,0,198,158,0,70,26,49,245,434378,8700,34,0,SP
Joakim Soria,OAK,AL,40,0,3,3,0,0,0,0,0,57,51,0,23,5,19,64,465657,6941,0,40,RP
Brad Hand,CLE,AL,28,0,3,2,0,0,0,0,0,69,54,0,24,8,25,95,543272,9111,0,28,Designated Hitter
Clayton Kershaw,LAD,NL,27,25,12,6,0,0,0,0,0,157,139,0,53,18,29,157,477132,2036,26,0,SP
Walker Buehler,LAD,NL,24,29,12,7,0,0,0,0,0,165,136,0,58,17,53,190,621111,19374,23,1,SP
Carlos Carrasco,CLE,AL,32,32,16,9,0,0,0,0,0,195,173,0,73,23,45,225,471911,6632,30,2,SP
Taylor Rogers,MIN,AL,72,0,3,2,0,0,0,0,0,63,54,0,22,6,18,68,573124,13449,0,72,RP
Carson Smith,BOS,AL,18,0,1,0,0,0,0,0,0,19,17,0,8,2,7,21,605476,13172,0,18,RP
Giovanny Gallegos,STL,AL,4,0,1,1,0,0,0,0,0,21,18,0,9,2,6,23,606149,14986,0,4,RP
Aaron Nola,PHI,NL,33,32,15,9,0,0,0,0,0,197,169,0,72,20,54,209,605400,16149,33,0,SP
D.J. Johnson,COL,NL,7,0,0,0,0,0,0,0,0,6,6,0,3,1,3,8,597113,12578,0,7,RP
Nick Vincent,SEA,AL,62,0,2,2,0,0,0,0,0,33,31,0,15,3,8,32,543883,7555,1,61,RP
Andrew Chafin,ARI,NL,77,0,2,2,0,0,0,0,0,46,41,0,19,3,21,53,605177,12988,0,77,RP
Trevor Bauer,CLE,AL,28,32,15,8,0,0,0,0,0,193,166,0,72,20,64,224,545333,12703,27,1,SP
Patrick Corbin,WSH,NL,33,32,13,9,0,0,0,0,0,185,171,0,71,20,53,203,571578,9323,33,0,SP
Jose Leclerc,TEX,AL,59,0,3,3,0,0,0,0,0,65,44,0,23,6,36,92,600917,14524,0,59,Designated Hitter
Luis Severino,NYY,AL,32,32,16,8,0,0,0,0,0,193,168,0,73,23,50,219,622663,15890,32,0,SP
Blake Snell,TB,AL,31,32,15,8,0,0,0,0,0,185,145,0,64,19,73,217,605483,13543,31,0,SP
Richard Rodriguez,PIT,NL,63,0,3,3,0,0,0,0,0,60,52,0,22,7,19,72,593144,13549,0,63,RP
Lou Trivino,OAK,AL,69,0,4,2,0,0,0,0,0,67,59,0,25,6,27,73,642152,15043,1,68,RP
Dan Winkler,ATL,NL,69,0,3,2,0,0,0,0,0,54,49,0,23,6,19,62,595465,12237,0,69,RP
Jake Diekman,KC,NL,24,0,2,2,0,0,0,0,0,49,41,0,21,4,25,59,518617,5003,0,24,RP
Archie Bradley,ARI,NL,76,0,3,3,0,0,0,0,0,65,58,0,25,7,22,71,605151,12918,0,76,Catcher
Jeremy Jeffress,MIL,NL,73,0,4,2,0,0,0,0,0,64,56,0,23,5,24,68,502026,9490,0,73,Catcher
Craig Stammen,SD,NL,73,0,4,3,0,0,0,0,0,78,70,0,29,8,22,80,489334,7274,0,73,RP
James Paxton,NYY,AL,28,28,13,7,0,0,0,0,0,162,142,0,64,21,45,192,572020,11828,28,0,SP|RP
Caleb Ferguson,LAD,NL,30,4,4,3,0,0,0,0,0,55,48,0,22,6,19,62,657571,19349,3,26,RP|SP
Trevor May,MIN,AL,24,0,3,2,0,0,0,0,0,59,52,0,24,7,20,72,543507,6398,1,23,Designated Hitter
Shane Bieber,CLE,AL,20,27,11,8,0,0,0,0,0,157,159,0,67,19,28,147,669456,19427,19,1,Relief Pitcher
Mark Melancon,SF,NL,41,0,2,3,0,0,0,0,0,52,52,0,20,4,14,44,453343,4264,0,41,RP
Justin Wilson,NYM,NL,71,0,3,3,0,0,0,0,0,48,38,0,19,5,24,62,458677,4301,0,71,RP
Austin Davis,PHI,NL,32,0,0,0,0,0,0,0,0,11,10,0,5,1,4,12,656354,17117,0,32,RP
Joe Jimenez,DET,AL,68,0,3,3,0,0,0,0,0,64,55,0,29,7,23,77,641729,15761,0,68,RP
Stephen Strasburg,WSH,NL,22,27,12,7,0,0,0,0,0,162,142,0,63,19,47,187,544931,10131,22,0,SP
Brad Peacock,HOU,AL,61,6,5,4,0,0,0,0,0,92,78,0,36,12,33,120,502748,5401,1,60,RP|SP
Scott Alexander,LAD,NL,73,0,3,2,0,0,0,0,0,57,53,0,21,4,23,51,518397,10591,1,72,RP
Colin Poche,,,10,0,1,0,0,0,0,0,0,10,8,0,4,1,4,13,,sa657989,0,0,
Brad Wieck,SD,NL,5,0,1,1,0,0,0,0,0,24,20,0,9,2,10,29,623364,16390,0,5,RP
Reyes Moronta,SF,NL,69,0,3,2,0,0,0,0,0,54,41,0,20,5,30,68,606625,14966,0,69,RP
Alex Claudio,MIL,AL,66,0,3,2,0,0,0,0,0,59,63,0,24,4,13,41,592222,12890,1,65,RP
Danny Salazar,CLE,,28,6,3,3,0,0,0,0,0,51,45,0,22,6,20,66,517593,5867,0,0,SP
Chris Martin,TEX,AL,46,0,2,3,0,0,0,0,0,52,55,0,25,6,12,48,455119,11847,0,46,RP
Zach Britton,NYY,AL,16,0,3,2,0,0,0,0,0,53,45,0,18,3,22,47,502154,3240,0,16,SP
Joe Kelly,LAD,AL,73,0,3,3,0,0,0,0,0,62,53,0,24,5,27,66,523260,9761,0,73,RP|SP
Hector Rondon,HOU,AL,63,0,3,3,0,0,0,0,0,59,53,0,24,7,19,67,444468,2391,0,63,RP
Oliver Perez,CLE,AL,51,0,1,1,0,0,0,0,0,29,25,0,12,4,10,37,424144,1514,0,51,RP
Drew Steckenrider,MIA,NL,71,0,3,3,0,0,0,0,0,67,55,0,27,7,28,80,608716,18806,0,71,Catcher
Tanner Scott,BAL,AL,53,0,2,3,0,0,0,0,0,57,47,0,25,5,34,75,656945,17586,0,53,RP
Chaz Roe,TB,AL,61,0,2,2,0,0,0,0,0,49,41,0,20,5,18,55,475054,9866,0,61,RP
