playerName,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Vance Worley,MIA,NL,26,5,2,3,0,0,0,0,0,41,46,0,23,6,15,29,474699,6435,12,12,SP
Anthony Fernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa503582,0,0,
David Bednar,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa915715,0,0,
Jose Valdespina,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa597109,0,0,
Miguel Celestino,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa504074,0,0,
Derian Gonzalez,STL,,10,0,0,1,0,0,0,0,0,10,10,0,5,1,6,8,642524,sa737568,0,0,
Carlos Torres,MIL,NL,67,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,448614,7624,0,67,SP
Dylan Unsworth,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa550449,0,0,
Dylan Axelrod,CIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,518420,9303,0,0,RP|SP
Taylor Hearn,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658531,0,0,
Mat Latos,TOR,AL,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,502009,3815,3,0,SP
Luis Perez,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,469802,6389,0,0,RP
Chad Bettis,COL,NL,9,24,8,9,0,0,0,0,0,143,167,0,83,23,48,97,518452,10587,9,0,SP
Grady Wood,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658143,0,0,
Donovan Hand,CIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,518764,8728,0,0,RP
Daniel Burawa,ATL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,592181,11397,0,0,RP
Terry Doyle,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa392100,0,0,
Jonathan Joseph,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa393045,0,0,
Parker Frazier,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa390238,0,0,
Brian Wilson,LAD,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,451216,6485,0,0,RP
Jerad Eickhoff,PHI,NL,24,24,7,10,0,0,0,0,0,140,146,0,77,26,46,119,595191,12664,24,0,SP
Tyler Alexander,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738285,0,0,
Andrew Edwards,KC,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,643294,sa738219,0,0,
Lucas Long,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa827466,0,0,
Tyler Clippard,HOU,AL,11,0,2,2,0,0,0,0,0,35,33,0,19,6,16,35,461325,5640,0,11,RP
Wilmer Torres,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa879448,0,0,
Austin Coley,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738368,0,0,
Jesus Pirela,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa504880,0,0,
Sean Hagan,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa621635,0,0,
Henderson Alvarez,PHI,NL,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,506693,5669,3,0,SP
Ty Buttrey,BOS,,15,0,1,1,0,0,0,0,0,15,15,0,8,2,8,12,621142,sa657997,0,0,
Tyler Kinley,MIN,,35,0,2,2,0,0,0,0,0,35,35,0,19,5,17,30,641755,sa738149,0,0,
Luke Leftwich,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa857567,0,0,
Josh Beckett,LAD,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,277417,510,0,0,SP
Tanner Scott,BAL,AL,2,2,1,1,0,0,0,0,0,9,8,0,5,1,7,10,656945,17586,0,2,
Gregory Infante,CWS,AL,52,0,2,2,0,0,0,0,0,40,39,0,21,6,21,38,500872,9119,0,52,RP
Adam Wilk,MIN,AL,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,573244,8421,1,2,SP
Alex Burgos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa548431,0,0,
Jake Brentz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737925,0,0,
John Kuchno,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658331,0,0,
David Hurlbut,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa503067,0,0,
Williams Perez,CHC,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,554234,11592,0,0,SP
Lance Lynn,MIN,NL,33,26,8,9,0,0,0,0,0,147,155,0,81,23,60,117,458681,2520,33,0,SP
Rookie Davis,CIN,NL,7,6,2,3,0,0,0,0,0,45,46,0,24,8,16,37,606959,14962,6,1,SP
Branden Pinder,NYY,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,572038,12093,0,0,RP
Edwin Escobar,CLE,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,546276,10337,0,0,SP
Seth Varner,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829168,0,0,
Eric Hanhold,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658986,0,0,
Junior Lopez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa830366,0,0,
Clayton Blackburn,TEX,,5,5,2,2,0,0,0,0,0,28,31,0,16,4,10,20,607185,sa598302,0,0,SP
Erik Johnson,SD,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,605304,12520,0,0,SP
Antonio Bastardo,PIT,NL,9,0,0,1,0,0,0,0,0,10,9,0,5,2,5,10,455374,8844,0,9,RP
David Sosebee,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa602907,0,0,
D.J. Baxendale,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa577014,0,0,
Brock Huntzinger,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa390376,0,0,
Kyle Schepel,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa731235,0,0,
Michael Rucker,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa919117,0,0,
Arik Sikula,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa579472,0,0,
Josh Roenicke,MIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,502158,3241,0,0,RP
Josh Hodges,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa501515,0,0,
Mike Gibbons,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa876538,0,0,
Felix Jorge,MIN,AL,2,2,1,1,0,0,0,0,0,19,21,0,11,3,6,12,602928,14532,2,0,SP
Jake Kalish,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa709032,0,0,
Jordan Yamamoto,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829040,0,0,
Ariel Pena,MIL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,516414,10240,0,0,RP
Carlos Hernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa393410,0,0,
Jordan Johnson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa602658,0,0,
Kevin Hill,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa918587,0,0,
Dale Thayer,BAL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,445612,5032,0,0,RP
Sandy Baez,DET,,10,0,0,1,0,0,0,0,0,10,10,0,5,2,4,8,622783,sa657709,0,0,
Jake Reed,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa599532,0,0,
Troy Neiman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa743088,0,0,
Brett McKinney,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738242,0,0,
Jared Burton,NYY,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,454537,8346,0,0,RP
Jeanmar Gomez,SEA,NL,18,0,0,1,0,0,0,0,0,10,11,0,5,2,4,7,491646,9033,0,18,SP
Stephen Johnson,CIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,621283,sa658027,0,0,
Abel De Los Santos,LAA,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,593582,12962,0,0,RP
Jimmy Moran,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599716,0,0,
Franklin Morales,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,462985,5088,0,0,RP
Justin De Fratus,SEA,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,518603,4955,0,0,RP
Calvin Drummond,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa580426,0,0,
Jordan Foley,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599323,0,0,
Jose Mesa,,,30,0,1,1,0,0,0,0,0,30,28,0,16,5,17,30,,sa658593,0,0,
Kevin Gregg,CIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,276514,1793,0,0,RP
Robert Morey,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa392218,0,0,
Nate Reed,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa502048,0,0,
Pat Dean,MIN,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,534737,11350,0,0,SP
Ryan Arrowood,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658657,0,0,
Shaun Anderson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa739018,0,0,
Matt Benedict,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa598565,0,0,
Zach Lee,SD,NL,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,545346,11468,1,2,RP
Nelson Gonzalez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa506311,0,0,
Jairo Labourt,OAK,AL,6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,607951,14996,0,6,
Colin Poche,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657989,0,0,
Eric Marzec,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa546696,0,0,
Ronnie Muck,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829507,0,0,
Phil Irwin,TEX,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,572947,9489,0,0,SP
Cody Hebner,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597962,0,0,
Dillon Overton,SD,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,592614,15627,1,0,SP
Garrett Williams,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738512,0,0,
Chris Lee,BAL,,15,0,1,1,0,0,0,0,0,15,16,0,8,2,7,11,595296,sa550044,0,0,RP
Drew Gagnon,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa455094,0,0,
Jeff Hoffman,COL,NL,23,19,6,7,0,0,0,0,0,109,118,0,63,18,46,93,656546,17432,16,7,SP
Devon Davis,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830375,0,0,
Charlie Leesman,CWS,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,489056,9124,0,0,SP
Bobby Bundy,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa454969,0,0,
Connor Sadzeck,TEX,,13,3,1,2,0,0,0,0,0,28,29,0,16,4,14,24,592712,sa550247,0,0,SP
Estarlin Cordero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa736966,0,0,
Christian Torres,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa918696,0,0,
Raul Fernandez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa506313,0,0,
R.A. Dickey,ATL,NL,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,285079,1245,31,0,SP
Corey Walter,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829586,0,0,
J.D. Martin,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,3685,0,0,
Cameron Hill,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829228,0,0,
Fernando Cruz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa389855,0,0,
Konner Wade,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa549985,0,0,
Robbie Aviles,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa548357,0,0,
Jeremy Rhoades,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa827471,0,0,
Henry Hirsch,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738275,0,0,
Hector Noesi,CWS,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,456051,3292,0,0,SP
Joe Saunders,BAL,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,434578,4366,0,0,SP
Steve Smith,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa456605,0,0,
Chris Volstad,CWS,AL,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,458690,9901,2,4,RP|SP
Jose Oyervides,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa202000,0,0,
Sam Coonrod,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa827483,0,0,
Taylor Clarke,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa874810,0,0,
Kyle Friedrichs,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875229,0,0,
Taylor Thompson,OAK,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,543853,10019,0,0,RP
R.J. Alvarez,TEX,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,571439,13401,0,0,RP
Jency Solis,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa550724,0,0,
Erik Goeddel,NYM,NL,33,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,592340,11712,0,33,RP
Chris Powell,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa876337,0,0,
Logan Verrett,BAL,AL,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,548337,12905,0,4,SP
Amir Garrett,CIN,NL,16,11,3,4,0,0,0,0,0,62,61,0,33,10,30,56,607237,14375,14,2,SP
Tyler Eppler,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829043,0,0,
Tim Dillard,MIL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,457422,5518,0,0,RP
Greg Nappo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa599112,0,0,
Ronnie Shaban,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa577693,0,0,
Fernando Nieve,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,2173,0,0,
Matt Boyd,DET,AL,26,23,7,9,0,0,0,0,0,124,128,0,67,22,44,103,571510,15440,25,1,SP
Chris Perez,MIL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,453198,5213,0,0,RP
John Straka,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738620,0,0,
Kyle Kubat,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa827380,0,0,
Conner Kendrick,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa737927,0,0,
Drew Muren,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa545091,0,0,
Darin Downs,HOU,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,445153,5903,0,0,RP
Jalen Beeks,BOS,,2,2,1,1,0,0,0,0,0,9,9,0,5,1,4,8,656222,sa827439,0,0,
Keegan Yuhl,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829658,0,0,
Jeff Kinley,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa857590,0,0,
Allen Webster,PIT,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,543903,3993,0,0,SP
Taylor Guilbeau,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa602564,0,0,
Edgar De La Rosa,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506734,0,0,
David Rollins,CHC,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,543716,11928,0,0,RP
Alex McRae,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829178,0,0,
Deck McGuire,CIN,NL,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,592547,11596,2,4,
Alex Torres,ATL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,456776,7038,0,0,RP
Zach Cooper,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa579103,0,0,
Ranfi Casimiro,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa603017,0,0,
Jimmy Reyes,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa526353,0,0,
Adrian Sampson,TEX,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,592716,13339,0,0,SP
Patrick Weigel,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829466,0,0,
Johnny Barbato,DET,NL,24,0,0,1,0,0,0,0,0,10,10,0,5,2,5,9,592127,11440,0,24,RP
Aroni Nina,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506381,0,0,
Zack Dodson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa501219,0,0,
Jason Urquidez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa294706,0,0,
Brian Holmes,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658229,0,0,
Dereck Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa597982,0,0,
Tommy Eveld,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918150,0,0,
Mark Lamm,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa545076,0,0,
Grant Borne,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875234,0,0,
Jordan Norberto,OAK,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,467099,8432,0,0,RP
Tyler Sturdevant,TB,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,573188,6780,0,0,RP
Paul Paez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658338,0,0,
Daniel Poncedeleon,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa549749,0,0,
Jim Henderson,NYM,,15,0,1,1,0,0,0,0,0,15,15,0,8,3,7,14,449104,6653,0,0,RP
Grant Watson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875680,0,0,
Bubba Derby,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875183,0,0,
Steve Geltz,MIL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,544993,8402,0,0,RP
Colin Bates,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa503210,0,0,
Andrew Waszak,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738314,0,0,
Carlos Ramirez,TOR,AL,12,0,1,1,0,0,0,0,0,25,24,0,14,4,12,23,570702,11743,0,12,
Kendry Flores,MIA,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,572309,12118,0,0,RP
Ernesto Frieri,TEX,AL,6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,457117,5178,0,6,RP
Chris Smith,OAK,AL,14,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,434672,4544,9,5,RP
Taylor Garrison,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa599354,0,0,
Jake Smith,SD,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,607727,14379,0,0,RP
Drew Hayes,CIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,502457,10528,0,0,RP
Luis Ysla,LAD,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,644443,sa739569,0,0,
Christopher Rearick,SD,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,595371,11050,0,0,RP
Yunesky Maya,WSH,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,493337,11420,0,0,SP
Aaron West,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658305,0,0,
Horacio Ramirez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,110,0,0,
Geoff Hartlieb,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876291,0,0,
Shawn Morimando,CLE,,23,3,2,2,0,0,0,0,0,38,40,0,21,6,16,31,596049,13606,0,0,RP
Mitchell Harris,STL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,518771,4530,0,0,RP
Kyle Hald,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa599171,0,0,
Austin Wright,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa455460,0,0,
Tim Atherton,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa455754,0,0,
Adam McCreery,ATL,,15,0,1,1,0,0,0,0,0,15,15,0,8,1,11,13,607030,sa599173,0,0,
Isaac Anderson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738925,0,0,
David Goforth,MIL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,592341,12166,0,1,RP
Kyle Smith,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa597834,0,0,
Junior Guerra,MIL,NL,21,10,4,5,0,0,0,0,0,69,70,0,38,11,32,61,448855,5702,14,7,SP
Mark Zimmerman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918846,0,0,
Kurt Spomer,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa659458,0,0,
Taylor Lewis,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829839,0,0,
Tim Lincecum,TEX,,55,0,2,3,0,0,0,0,0,55,59,0,32,9,23,45,453311,5705,0,0,SP
Frank Batista,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa506678,0,0,
Ryan Atkinson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa921224,0,0,
Rob Kaminsky,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa737532,0,0,
Cale Coshow,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738313,0,0,
Zeke Spruill,BOS,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,543809,3873,0,0,RP|SP
Brandon Peterson,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737943,0,0,
Drew Anderson,PHI,NL,2,2,1,1,0,0,0,0,0,24,24,0,13,4,10,22,623454,15130,0,2,
Brady Dragmire,TEX,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,607170,sa598911,0,0,
Evan Grills,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa548475,0,0,
Jacob Shortslef,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875810,0,0,
Jacob Johnson,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa501618,0,0,
Heath Slatton,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875770,0,0,
Chase Johnson-Mullins,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877875,0,0,
Zach Hedges,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829393,0,0,
Jefri Hernandez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa506317,0,0,
David Holmberg,CWS,AL,37,0,3,3,0,0,0,0,0,65,71,0,35,10,24,45,571787,7725,7,30,SP
Steven Farnworth,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829337,0,0,
Mike Fiers,DET,AL,30,24,7,10,0,0,0,0,0,138,147,0,78,25,49,112,571666,7754,28,1,SP
Dylan Bundy,BAL,AL,28,29,10,11,0,0,0,0,0,175,179,0,97,34,60,154,605164,12917,28,0,SP
Rafael Martin,WSH,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,514669,10258,0,0,RP
Jayson Aquino,BAL,AL,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,593969,13150,2,2,RP
Andrew Istler,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa827457,0,0,
Atahualpa Severino,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,5332,0,0,
Eric Fornataro,WSH,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,543174,7042,0,0,RP
Chris Cotton,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa737947,0,0,
Gus Schlosser,ATL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,534576,12321,0,0,RP
Colton Turner,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658600,0,0,
Evan Manarino,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875823,0,0,
Mike Strong,MIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,572175,sa502184,0,0,
Mario Hollands,PHI,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,571786,10504,0,0,RP
Daniel McCutchen,TEX,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,445216,263,0,0,RP
Eric Stout,KC,,10,0,0,1,0,0,0,0,0,10,10,0,5,2,5,8,657770,sa829070,0,0,
Grant Holmes,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828669,0,0,
Marco Estrada,TOR,AL,33,29,9,11,0,0,0,0,0,171,168,0,95,33,64,152,462136,1118,33,0,SP
Tyler Wagner,TEX,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,621281,13796,0,0,RP
Zach Cates,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa548216,0,0,
Lane Ratliff,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829005,0,0,
Pat McCoy,BAL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,519003,6605,0,0,RP
Matt Lollis,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa501704,0,0,
Brandon Cunniff,ATL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,594792,11509,0,0,RP
Jeff Ames,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa503692,0,0,
Jake Odorizzi,MIN,AL,28,26,8,9,0,0,0,0,0,144,150,0,81,27,51,123,543606,6397,28,0,SP
